ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
R-HSA-453276	Regulation of mitotic cell cycle	85	0.648335092437399	2.28332528459244	1.08418462065238e-08	2.92037814839555e-07	1.95711714276779e-07	2602	tags=51%, list=19%, signal=41%	991/11065/983/701/9212/890/6790/891/5347/9232/4085/143471/5690/5698/26271/10213/5721/5685/5691/5707/5684/5720/5714/5696/5699/5925/5686/5694/5701/5704/27338/7321/5715/5695/5716/10197/5702/5700/5687/5708/7979/5713/10393
R-HSA-72764	Eukaryotic Translation Termination	89	-0.590703022447728	-2.28110809094697	1.2115927796383e-08	3.19557595629601e-07	2.14154337804489e-07	3849	tags=78%, list=28%, signal=56%	6176/6168/6175/7311/3921/9045/6130/6132/6136/6205/23521/6142/6138/9349/6157/6128/6232/6224/6203/6167/6159/6135/6201/6169/6152/6210/6187/6143/6230/6156/6155/4736/6206/6141/6222/6181/6134/6233/6165/6188/6194/6228/6139/6218/6170/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/6164/6207/6133/6193/6189/29104/6204
R-HSA-72689	Formation of a pool of free 40S subunits	97	-0.553907092483212	-2.18403196233348	1.56917496576075e-08	4.05423572786348e-07	2.71698178819154e-07	3849	tags=72%, list=28%, signal=52%	6176/6168/6175/7311/3921/9045/6130/6132/6136/6205/23521/6142/6138/9349/6157/6128/6232/6224/6203/6167/6159/6135/6201/6169/6152/6210/6187/6143/6230/6156/6155/3646/4736/6206/6141/6222/6181/6134/6233/6165/6188/6194/6228/6139/6218/6170/51386/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/6164/6207/6133/6193/6189/6204
R-HSA-68867	Assembly of the pre-replicative complex	67	0.672475462464293	2.28622986437301	1.80964700405886e-08	4.58202621427702e-07	3.0706852321504e-07	2519	tags=58%, list=19%, signal=48%	81620/990/1870/4998/1869/4173/4171/51053/4175/23594/4172/143471/5690/5698/10213/5721/4174/5685/5691/5707/5684/5720/5714/5696/5699/5686/5694/5701/5704/5715/5695/5716/10197/5702/5700/5687/5708/7979/5713
R-HSA-8878171	Transcriptional regulation by RUNX1	179	0.51700915659636	2.01374886987664	1.96516980356552e-08	4.87824504179205e-07	3.26919888890363e-07	2519	tags=37%, list=19%, signal=31%	4602/10398/84733/1493/8353/8357/3674/4778/3958/7161/4005/5196/85236/7057/3458/8334/3017/3559/8338/3012/3014/8339/143471/5690/5698/161882/3015/10213/5721/5685/6688/5691/5707/5684/5720/5714/5696/5699/100506658/5686/8784/5694/4773/5371/5701/6714/5781/5579/5704/1021/84333/5715/5588/8850/896/5695/5716/10197/865/5702/5700/5687/5708/5079/7979/9070/5713
R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	23	0.840417389976058	2.30337469137778	2.15856551958382e-08	5.25527682267908e-07	3.52187005826834e-07	542	tags=39%, list=4%, signal=38%	9133/2305/993/983/9088/890/891/5347/7465
R-HSA-69052	Switching of origins to a post-replicative state	89	0.618098955056163	2.18456186774037	2.72995299853976e-08	6.52098206821007e-07	4.37009357859592e-07	2602	tags=49%, list=19%, signal=40%	11065/81620/990/890/4998/4173/4171/9134/4175/23594/4172/143471/5690/5698/10213/5721/4174/5685/5691/5707/5684/5720/5714/5696/5699/5686/5694/5701/5704/27338/898/7321/5715/5695/5716/10197/5702/5700/9978/5687/5708/7979/5713/10393
R-HSA-156711	Polo-like kinase mediated events	15	0.908561992151123	2.23849943492609	3.0286029769793e-08	7.10039142380704e-07	4.75838986246651e-07	542	tags=60%, list=4%, signal=58%	9133/4605/2305/993/9088/891/1063/5347/7465
R-HSA-3700989	Transcriptional Regulation by TP53	345	0.436266203477724	1.82876036464435	3.44988895821623e-08	7.94101712927591e-07	5.32174258434887e-07	3688	tags=37%, list=27%, signal=28%	332/79733/79370/22974/983/9156/9212/144455/890/1111/6790/891/116028/1869/5932/672/5111/9134/83990/64065/639/55215/7161/9997/7295/1029/5983/7533/7531/5600/7027/5052/355/8738/834/10971/94241/57521/5933/7296/2936/7532/6446/57060/6119/9377/641/1351/1020/54541/11198/5982/2963/5984/1820/7534/80010/28956/10670/83667/54205/5371/83695/2821/580/6921/1026/6883/898/637/5571/6118/1337/5305/1616/143686/7159/5527/10397/5985/10111/4193/7529/5366/4683/2176/23019/4292/11073/1763/80196/27166/6009/8812/6117/5928/9150/25946/6749/9219/9656/2539/133383/6923/1349/1432/1022/5518/5431/581/4343/7157/6827/5440/8178/7001/246175/9125/112858/10419/3486/1340/1459/6875/8649/6924/5515/51204/1457
R-HSA-192823	Viral mRNA Translation	85	-0.592003545932863	-2.26699524586979	4.3190882451342e-08	9.76422449703554e-07	6.54358106311686e-07	3849	tags=80%, list=28%, signal=58%	6176/6168/6175/7311/3921/9045/6130/6132/6136/6205/23521/6142/6138/9349/6157/6128/6232/6224/6203/6167/6159/6135/6201/6169/6152/6210/6187/6143/6230/6156/6155/4736/6206/6141/6222/6181/6134/6233/6165/6188/6194/6228/6139/6218/6170/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/6164/6207/6133/6193/6189/6204
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	91	-0.570982254164183	-2.20506324113973	5.68439170271392e-08	1.26253331502383e-06	8.46097823155571e-07	3849	tags=76%, list=28%, signal=55%	6176/6168/6175/7311/3921/9045/6130/6132/6136/26986/6205/23521/6142/6138/9349/6157/6128/6232/6224/6203/6167/6159/6135/6201/6169/6152/6210/6187/6143/6230/6156/6155/4736/6206/6141/6222/6181/6134/6233/6165/6188/6194/6228/6139/6218/6170/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/6164/6207/6133/6193/6189/6204
R-HSA-1538133	G0 and Early G1	26	0.81167213801042	2.27990763465381	6.2727376586104e-08	1.36918721996565e-06	9.17572877103445e-07	257	tags=35%, list=2%, signal=34%	4605/993/983/7153/990/890/1869/5111/9134
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	74	0.642174349672561	2.21529200340823	6.87863525349581e-08	1.47599190354673e-06	9.89148976684679e-07	2602	tags=53%, list=19%, signal=43%	991/11065/983/701/890/891/5347/9232/4085/143471/5690/5698/10213/5721/5685/5691/5707/5684/5720/5714/5696/5699/5686/5694/5701/5704/27338/7321/5715/5695/5716/10197/5702/5700/5687/5708/7979/5713/10393
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	79	0.627425664329245	2.19215155759426	7.31521179130439e-08	1.54350968796523e-06	1.03439661470024e-06	2602	tags=49%, list=19%, signal=40%	991/11065/983/701/890/891/5347/4085/143471/5690/5698/26271/10213/5721/5685/5691/5707/5684/5720/5714/5696/5699/5686/5694/5701/5704/27338/7321/5715/5695/5716/10197/5702/5700/5687/5708/7979/5713/10393
R-HSA-2299718	Condensation of Prophase Chromosomes	32	0.794385104650755	2.31848297999377	7.88770088886129e-08	1.6361499201802e-06	1.09648028241892e-06	975	tags=50%, list=7%, signal=47%	983/891/5347/8353/8357/54892/85236/10592/10051/8334/3017/8338/3012/3014/8339/3015
R-HSA-5693607	Processing of DNA double-strand break ends	71	0.651596345220995	2.24082500135149	8.01274052536905e-08	1.6361499201802e-06	1.09648028241892e-06	1845	tags=42%, list=14%, signal=37%	63967/9156/890/1111/116028/5932/672/83990/85236/5983/8914/3017/3014/8339/7468/6119/641/54962/5982/6047/5984/80010/6613/7341/7334/83695/9577/9025/580/7336
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	97	-0.536798021248413	-2.11657162660259	8.93936708489624e-08	1.79638709991724e-06	1.20386464000441e-06	3849	tags=72%, list=28%, signal=52%	6176/6168/6175/7311/3921/9045/6130/6132/6136/6205/23521/6142/6138/9349/6157/6128/6232/6224/6203/6167/6159/6135/6201/440/6169/6152/6210/6187/6143/6230/6156/6155/4736/6206/6141/6222/6181/6134/6233/6165/6188/6194/6228/6139/6218/6170/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/6164/6207/6133/6193/6189/1649/6204
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	73	0.634548527958369	2.19196847582163	9.74748100798705e-08	1.92817358689244e-06	1.29218251520355e-06	2602	tags=52%, list=19%, signal=42%	991/11065/983/701/890/891/9232/4085/143471/5690/5698/10213/5721/5685/5691/5707/5684/5720/5714/5696/5699/5686/5694/5701/5704/27338/7321/5715/5695/5716/10197/5702/5700/5687/5708/7979/5713/10393
R-HSA-68949	Orc1 removal from chromatin	69	0.645831646499076	2.21803943865057	1.31006770688196e-07	2.55160879525009e-06	1.70998311214066e-06	2519	tags=55%, list=19%, signal=45%	81620/990/890/4998/4173/4171/4175/23594/4172/143471/5690/5698/10213/5721/4174/5685/5691/5707/5684/5720/5714/5696/5699/5686/5694/5701/5704/5715/5695/5716/10197/5702/5700/9978/5687/5708/7979/5713
R-HSA-1169410	Antiviral mechanism by IFN-stimulated genes	79	0.616496174170291	2.15396520303818	1.86549623590801e-07	3.57836096160536e-06	2.39807012143836e-06	1719	tags=28%, list=13%, signal=24%	3434/4938/11274/4940/4599/8638/51191/9636/6772/4939/5610/9246/3838/7706/4600/2316/8672/1977/79023/3839/7334/317649
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	68	0.64481581699764	2.204060740377	2.27860395084598e-07	4.30554119667316e-06	2.88539636195108e-06	2519	tags=60%, list=19%, signal=49%	9133/983/51512/891/5347/81027/10376/63943/143471/5690/84790/5698/10213/5721/5685/5691/3320/84617/5707/5684/5720/5714/5696/5699/7277/5686/5694/5701/5704/1026/10383/5715/5695/5716/10197/5702/5700/5687/5708/7979/5713
R-HSA-6811434	COPI-dependent Golgi-to-ER retrograde traffic	80	0.609943991602673	2.1407436480774	2.58378089587998e-07	4.81039207968243e-06	3.22372662860567e-06	3330	tags=57%, list=25%, signal=44%	10112/24137/146909/11004/56992/1062/3833/9493/3832/81930/81027/29127/10376/124602/84790/84617/51014/22920/7277/6836/23303/9276/81876/23095/9585/378/10383/8775/9371/1314/10959/63908/9183/372/11316/1315/3797/10945/10749/3799/4905/54732/55605/375/55614/22820
R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere	40	0.733130518769904	2.26187903139741	2.67266782518211e-07	4.8337106666865e-06	3.23935378510794e-06	1296	tags=48%, list=10%, signal=43%	55355/387103/57082/79019/11339/79682/2491/55839/85236/8334/3017/8338/3012/3014/8339/3015/8607/91687/79172
R-HSA-774815	Nucleosome assembly	40	0.733130518769904	2.26187903139741	2.67266782518211e-07	4.8337106666865e-06	3.23935378510794e-06	1296	tags=48%, list=10%, signal=43%	55355/387103/57082/79019/11339/79682/2491/55839/85236/8334/3017/8338/3012/3014/8339/3015/8607/91687/79172
R-HSA-5693579	Homologous DNA Pairing and Strand Exchange	42	0.711134881601145	2.22016860618688	3.92900407899533e-07	7.005801639448e-06	4.6949996852042e-06	3074	tags=64%, list=23%, signal=50%	9156/5888/1111/116028/5932/672/10635/83990/675/5983/7516/6119/641/5982/5984/80010/83695/580/6118/5985/10111/4683/11073/1763/5889/6117/7517
R-HSA-68962	Activation of the pre-replicative complex	32	0.778154073398346	2.27111128396606	4.45033525231497e-07	7.79601526028187e-06	5.22456830447093e-06	1504	tags=53%, list=11%, signal=47%	55388/81620/990/8318/4998/4173/4171/51053/5427/4175/23594/4172/4174/5422/6119/5558/8317
R-HSA-983189	Kinesins	42	0.709553152343539	2.21523043519839	4.49533265403299e-07	7.79601526028187e-06	5.22456830447093e-06	1794	tags=50%, list=13%, signal=44%	10112/24137/146909/11004/56992/1062/3833/9493/3832/81930/81027/29127/10376/124602/84790/84617/22920/7277/23303/23095/9585
R-HSA-8856688	Golgi-to-ER retrograde transport	111	0.560633756569191	2.06529267221166	4.66515931111272e-07	7.98120498360636e-06	5.34867482895712e-06	3568	tags=56%, list=26%, signal=42%	10112/24137/146909/11004/56992/1062/3833/9493/3832/81930/81027/29127/10376/829/124602/84790/8655/84617/51014/22920/7277/6836/23303/9276/81876/23095/9585/10121/378/10383/830/8775/9371/1314/832/51143/1781/10959/63908/84516/9183/372/5049/11316/1315/3797/10945/10749/3799/4905/54732/55605/375/10540/55614/22820/2590/10972/23299/662/5870/377
R-HSA-5688426	Deubiquitination	237	0.45410481016709	1.83740393947035	5.24867864851852e-07	8.8296488851646e-06	5.91726698382195e-06	2630	tags=30%, list=19%, signal=25%	991/993/983/63967/890/11274/672/64127/8969/79931/85236/64135/8334/3017/7706/8338/3012/9817/84282/8339/143471/60/7416/5690/5698/10213/5721/154/330/5685/8607/57646/5691/5707/7415/5684/5720/5714/5696/5699/7040/5887/5686/4092/7186/5694/5701/51377/9577/387/580/5704/7321/5715/11047/8850/80124/5695/5716/10197/10318/5702/5700/5687/5708/7979/5713/10474/4193/7419/4088/7187
R-HSA-202424	Downstream TCR signaling	93	0.571127414523751	2.03157144803802	5.30057910957748e-07	8.8296488851646e-06	5.91726698382195e-06	2586	tags=45%, list=19%, signal=37%	3117/3118/3120/3127/3113/3122/3123/917/3115/143471/5690/5698/10213/5721/5685/5691/50852/5707/5684/5720/5714/5696/5699/5686/7334/5694/5701/5704/7321/5715/3119/5588/5695/5716/10197/5702/5700/5687/5708/7979/5713/915
R-HSA-5685942	HDR through Homologous Recombination (HRR)	65	0.633597182702198	2.15559122984115	8.13980123855534e-07	1.33831017766377e-05	8.96880355198306e-06	3074	tags=51%, list=23%, signal=39%	9156/5888/1111/116028/5932/672/5111/10635/83990/5427/675/5983/146956/7516/6119/641/5982/10714/5984/80010/83695/5981/580/6118/5429/5985/10111/4683/11073/1763/5889/6117/7517
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	73	0.609281345629694	2.10468615666554	9.67272413427974e-07	1.56995753256387e-05	1.05212087074622e-05	2602	tags=51%, list=19%, signal=41%	991/11065/9212/6790/5347/9232/143471/5690/5698/10213/5721/5685/5691/5707/5684/5720/5714/5696/5699/5925/5686/5694/5701/5704/27338/7321/5715/5695/5716/10197/5702/5700/5687/5708/7979/5713/10393
R-HSA-68875	Mitotic Prophase	100	0.565006277494951	2.02858809066157	1.07039987986503e-06	1.69910924627482e-05	1.1386730294317e-05	1884	tags=27%, list=14%, signal=23%	9133/983/891/5347/4001/8353/8357/54892/85236/10592/10051/8334/3017/8338/3012/3014/8339/3015/7444/79023/5925/5594/10776/84930/5579/81876/7112
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	83	0.593527483862673	2.08240537534758	1.07368672750384e-06	1.69910924627482e-05	1.1386730294317e-05	2519	tags=51%, list=19%, signal=41%	4602/8353/8357/7161/4005/85236/8334/3017/8338/3012/3014/8339/143471/5690/5698/3015/10213/5721/5685/6688/5691/5707/5684/5720/5714/5696/5699/5686/5694/5701/5704/5715/5695/5716/10197/865/5702/5700/5687/5708/7979/5713
R-HSA-162906	HIV Infection	224	0.461136065631764	1.84479492760502	1.38460544710134e-06	2.16408703213617e-05	1.45028198877671e-05	4804	tags=60%, list=35%, signal=39%	1234/2237/89853/143471/1174/60489/5690/5698/10213/5721/130340/5685/5691/5707/5684/5720/11198/7518/5714/1104/2963/5696/5699/79023/27243/5686/8732/3055/51510/5901/5694/5701/5879/6921/5704/7520/79720/7251/6883/5715/9525/567/5902/23636/25978/2534/3159/1794/5695/5716/10197/5702/5700/9978/163/5687/5708/7979/5713/2547/292/2958/8905/51606/162/1175/5062/5710/6396/5719/51534/8812/9844/5478/9150/6749/3837/8815/3105/5688/375/6923/1022/291/5431/2961/6827/5440/1173/9688/8178/128866/5709/6875/4836/6924/9491/10762/7314/5717/5689/4928/2960/6884/137492/5693/4331/23225/6917/2962/2959/5430/2967/5439/55706/6873/2965/8148/5711/79643/5441/51271/25920/5433/9631/23511/160/5718/93343/2957/7175/3981/2966/8480
R-HSA-176974	Unwinding of DNA	12	0.897038641675097	2.10112458058438	1.50266149484397e-06	2.31996274691765e-05	1.55474347220057e-05	1006	tags=83%, list=7%, signal=77%	51659/8318/9837/4173/4171/64785/4175/4172/84296/4174
R-HSA-202403	TCR signaling	113	0.549282992187278	2.02782926604509	1.60104338929017e-06	2.4254594745284e-05	1.62544303356605e-05	2943	tags=48%, list=22%, signal=38%	3117/3118/3120/3127/3113/3122/3123/917/3115/143471/5795/5690/5698/10213/5721/5685/5336/5691/50852/5707/5684/5720/5714/5696/5699/7408/5686/7334/5694/26191/5701/5704/7321/5715/3119/5588/5695/5716/10197/5702/5700/5687/5708/7979/7454/5713/915/1445/4690/5788/5062/5710/3635/5719
R-HSA-69190	DNA strand elongation	32	0.761895398471468	2.22365890743668	1.62237160613987e-06	2.4254594745284e-05	1.62544303356605e-05	1469	tags=59%, list=11%, signal=53%	51659/8318/9837/4173/2237/4171/64785/5111/4175/5983/4172/84296/4174/5422/6119/5982/10714/5984/5558
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	71	0.617476679897288	2.12348824884227	1.64762649928469e-06	2.4254594745284e-05	1.62544303356605e-05	2602	tags=51%, list=19%, signal=41%	991/11065/983/701/890/4085/143471/5690/5698/10213/5721/5685/5691/5707/5684/5720/5714/5696/5699/5686/5694/5701/5704/27338/7321/5715/5695/5716/10197/5702/5700/5687/5708/7979/5713/10393
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	71	0.617476679897288	2.12348824884227	1.64762649928469e-06	2.4254594745284e-05	1.62544303356605e-05	2602	tags=51%, list=19%, signal=41%	991/11065/983/701/890/4085/143471/5690/5698/10213/5721/5685/5691/5707/5684/5720/5714/5696/5699/5686/5694/5701/5704/27338/7321/5715/5695/5716/10197/5702/5700/5687/5708/7979/5713/10393
R-HSA-1236975	Antigen processing-Cross presentation	93	0.556613580752142	1.97994393105644	1.68335855093196e-06	2.44957692583892e-05	1.64160555602076e-05	3238	tags=57%, list=24%, signal=44%	7099/1536/6890/4689/143471/5690/811/4688/5698/10213/5721/5685/4615/5691/5707/5684/5720/5714/5696/5699/7096/5686/2923/5694/5701/1520/5704/5715/6891/567/6892/5695/5716/10197/10952/5702/5700/3693/5687/5708/929/7979/5713/4012/5710/653361/5719/3107/1147/7097/29927/3105/5688
R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	39	0.718636033016253	2.19182530125098	1.82077557549783e-06	2.61943395293211e-05	1.75543673905652e-05	3038	tags=64%, list=22%, signal=50%	9156/5888/1111/116028/5932/672/83990/675/5983/7516/6119/641/5982/5984/80010/83695/580/6118/5985/10111/4683/11073/1763/5889/6117
R-HSA-68827	CDT1 association with the CDC6:ORC:origin complex	58	0.628911635609474	2.09864615975972	2.22519289712879e-06	3.13492743641233e-05	2.10089923817106e-05	2519	tags=55%, list=19%, signal=45%	81620/990/4998/51053/23594/143471/5690/5698/10213/5721/5685/5691/5707/5684/5720/5714/5696/5699/5686/5694/5701/5704/5715/5695/5716/10197/5702/5700/5687/5708/7979/5713
R-HSA-389948	PD-1 signaling	21	0.809474873300022	2.206793666238	2.22862140029313e-06	3.13492743641233e-05	2.10089923817106e-05	766	tags=52%, list=6%, signal=50%	3117/3118/80380/3120/3127/5133/3113/3122/3123/917/3115
R-HSA-5625740	RHO GTPases activate PKNs	46	0.668850236444653	2.13035838016997	2.40887412252201e-06	3.35124685616798e-05	2.24586760295285e-05	2277	tags=54%, list=17%, signal=45%	10398/8353/8357/85236/8334/3017/7533/7531/8338/3012/3014/8339/10971/3015/7532/7534/10627/4627/103910/387/5879/5500/4628/4637/388
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	107	-0.504124752675085	-2.0280209549004	2.76060089122254e-06	3.79882687857362e-05	2.54581729785511e-05	3849	tags=75%, list=28%, signal=54%	8665/6147/1975/8666/8667/11224/6229/6176/6168/6175/7311/3921/9045/6130/6132/6136/26986/6205/23521/6142/6138/9349/6157/1974/6128/6232/6224/6203/6167/6159/6135/6201/6169/6152/6210/6187/6143/6230/6156/6155/3646/4736/6206/6141/6222/6181/6134/6233/6165/6188/6194/6228/6139/6218/6170/51386/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/6164/6207/6133/6193/6189/1973/6204
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	87	0.560550151123874	1.98080151089578	3.21588911285324e-06	4.37775872781958e-05	2.93379357663805e-05	2077	tags=29%, list=15%, signal=24%	22974/9156/9212/890/1111/6790/116028/5932/672/83990/5983/5600/94241/6119/641/1020/11198/5982/5984/80010/83695/580/6883/5571/6118
R-HSA-4615885	SUMOylation of DNA replication proteins	45	0.676773774180495	2.14781847423481	3.94852004857039e-06	5.31790040584055e-05	3.56383780419679e-05	1556	tags=24%, list=11%, signal=22%	332/7153/9212/6790/55143/5111/7150/3619/79023/6613/7341
R-HSA-927802	Nonsense-Mediated Decay (NMD)	111	-0.493197598441893	-1.98041238687544	4.12013629246272e-06	5.43342973568521e-05	3.64126080232999e-05	3849	tags=63%, list=28%, signal=46%	6176/6168/6175/7311/3921/65110/9045/6130/6132/6136/26986/6205/23521/6142/6138/9349/6157/6128/6232/6224/6203/6167/6159/6135/6201/6169/6152/6210/6187/6143/6230/6156/6155/4736/6206/6141/6222/6181/6134/6233/6165/6188/6194/6228/6139/6218/6170/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/6164/6207/6133/6193/6189/6204
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	111	-0.493197598441893	-1.98041238687544	4.12013629246272e-06	5.43342973568521e-05	3.64126080232999e-05	3849	tags=63%, list=28%, signal=46%	6176/6168/6175/7311/3921/65110/9045/6130/6132/6136/26986/6205/23521/6142/6138/9349/6157/6128/6232/6224/6203/6167/6159/6135/6201/6169/6152/6210/6187/6143/6230/6156/6155/4736/6206/6141/6222/6181/6134/6233/6165/6188/6194/6228/6139/6218/6170/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/6164/6207/6133/6193/6189/6204
R-HSA-2408522	Selenoamino acid metabolism	107	-0.497306675523427	-2.00059281680101	4.22345396432522e-06	5.51226053488219e-05	3.69408995685961e-05	3849	tags=69%, list=28%, signal=50%	6176/6168/6175/7311/3921/9045/6130/6132/6136/6205/23521/6142/6138/9349/6157/27232/6128/6232/6224/6203/6167/6159/6135/6201/6169/6152/51091/6210/6187/6143/6230/6156/6155/4736/6206/6141/79048/6222/6181/6134/6233/6165/6188/6194/6228/6139/6218/6170/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/51540/6164/6207/6133/6193/6189/118672/1491/6204
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	108	-0.497233500745362	-1.99458074050412	5.20325682620502e-06	6.72175830813833e-05	4.50464554449114e-05	3849	tags=74%, list=28%, signal=54%	8665/6147/1975/8666/8667/11224/6229/6176/6168/6175/7311/3921/9045/6130/6132/6136/6205/23521/6142/6138/9349/6157/1974/6128/6232/6224/6203/6167/6159/6135/6201/6169/6152/6210/6187/6143/6230/6156/6155/3646/4736/6206/6141/6222/6181/1983/6134/6233/6165/6188/6194/6228/6139/6218/6170/51386/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/6164/6207/6133/6193/6189/1973/6204
R-HSA-2514853	Condensation of Prometaphase Chromosomes	11	0.899750130670199	2.08437143157224	5.60248917033943e-06	7.16439524207042e-05	4.80128258510747e-05	514	tags=64%, list=4%, signal=61%	9133/64151/983/891/23397/10592/10051
R-HSA-162909	Host Interactions of HIV factors	128	0.513648718452281	1.91956437569081	5.69681807999627e-06	7.21217168927528e-05	4.83330039208105e-05	4040	tags=57%, list=30%, signal=40%	143471/1174/60489/5690/5698/10213/5721/130340/5685/5691/5707/5684/5720/5714/1104/5696/5699/79023/5686/3055/5901/5694/5701/5879/6921/5704/5715/567/5902/23636/2534/3159/1794/5695/5716/10197/5702/5700/9978/163/5687/5708/7979/5713/292/8905/51606/162/1175/5062/5710/6396/5719/9844/5478/3837/8815/3105/5688/375/6923/291/1173/9688/5709/9491/10762/7314/5717/5689/4928/5693/23225
R-HSA-8953750	Transcriptional Regulation by E2F6	33	0.714035745010335	2.10219072267955	5.78707219642969e-06	7.2538944561188e-05	4.8612612718315e-05	738	tags=24%, list=5%, signal=23%	6241/5888/1111/1869/5932/672/2146/7027
R-HSA-69615	G1/S DNA Damage Checkpoints	66	0.60145885023696	2.04328638821366	5.99044899862544e-06	7.43520434535275e-05	4.98276769132312e-05	2544	tags=55%, list=19%, signal=45%	993/890/1111/9134/1029/143471/5690/5698/10213/5721/5685/5691/57060/5707/5684/5720/5714/5696/5699/5686/5694/5701/5704/1026/898/5715/5695/5716/10197/5702/5700/5687/5708/7979/5713/4193
R-HSA-5633007	Regulation of TP53 Activity	151	0.48520745913817	1.85638087890589	6.19139023521651e-06	7.6100000366836e-05	5.09990856370415e-05	3746	tags=39%, list=28%, signal=29%	22974/983/9156/9212/890/1111/6790/116028/5932/672/83990/639/7161/1029/5983/5600/94241/6446/6119/641/1020/11198/5982/5984/80010/5371/83695/580/6883/5571/6118/5305/1616/7159/5527/5985/10111/4193/4683/11073/1763/80196/6117/5928/25946/6749/9219/133383/1432/5518/7157/112858/10419/1459/6875/5515/1457/117584/5931
R-HSA-5689880	Ub-specific processing proteases	163	0.476240288668148	1.83625282437626	7.69435954970545e-06	9.30644263621685e-05	6.23679451633057e-05	2943	tags=36%, list=22%, signal=28%	991/993/63967/890/11274/8969/85236/64135/8334/3017/8338/3012/9817/8339/143471/7416/5690/5698/10213/5721/154/330/5685/8607/57646/5691/5707/5684/5720/5714/5696/5699/5686/4092/7186/5694/5701/5704/5715/11047/5695/5716/10197/5702/5700/5687/5708/7979/5713/10474/4193/7419/4088/23586/6478/5710/27430/5719
R-HSA-69202	Cyclin E associated events during G1/S transition 	81	0.564651668442276	1.98214165419722	7.71861356084336e-06	9.30644263621685e-05	6.23679451633057e-05	2519	tags=46%, list=19%, signal=37%	993/890/1869/9134/7465/7027/5690/5698/10213/5721/5685/1163/5691/5707/5684/5720/5714/5696/5699/5925/5686/5694/5701/5704/1026/898/5715/5695/5716/10197/132660/5702/5700/5687/5708/7979/5713
R-HSA-1236974	ER-Phagosome pathway	82	0.56730433575791	1.99094611468674	7.80222054873866e-06	9.31850114594636e-05	6.24487563285339e-05	3238	tags=56%, list=24%, signal=43%	7099/6890/143471/5690/811/5698/10213/5721/5685/4615/5691/5707/5684/5720/5714/5696/5699/7096/5686/2923/5694/5701/5704/5715/6891/567/6892/5695/5716/10197/10952/5702/5700/5687/5708/929/7979/5713/5710/5719/3107/1147/7097/29927/3105/5688
R-HSA-6783783	Interleukin-10 signaling	27	0.764996440622528	2.16499387781155	8.37162655245447e-06	9.90512076206296e-05	6.63800393632888e-05	2036	tags=63%, list=15%, signal=54%	1230/6349/414062/1234/6351/942/2357/6348/388372/6352/7133/1435/7124/5724/6774/729230/3383
