ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	108	-0.600265751443932	-2.25985853551081	3.79914449863684e-08	9.24945564475814e-07	6.98304292461993e-07	3456	tags=75%, list=25%, signal=56%	8665/6175/6181/6209/6159/6229/6168/1975/6139/51386/6231/6142/9045/1968/6132/6228/6147/6128/1974/51065/6187/6154/6233/9349/6134/6130/6167/3921/6136/6138/25873/6205/6171/6129/6141/3646/6143/6230/6206/7311/6169/6157/6164/4736/6135/6124/6125/23521/6201/6165/6224/6137/6152/6217/6170/6227/6222/6144/6146/6232/6194/6210/6122/6235/11224/6188/6155/6156/6234/6208/6166/6161/6160/6204/1964/6207/6202/6191/6193/6133/6189
R-HSA-69205	G1/S-Specific Transcription	27	0.855084292356264	2.24073180649894	6.29093511473669e-08	1.50270261419937e-06	1.13449237024447e-06	854	tags=52%, list=6%, signal=49%	6241/81620/7298/7083/8318/4998/983/990/1869/5111/1719/898/7027/5422
R-HSA-3700989	Transcriptional Regulation by TP53	345	0.484624825133179	1.83608444069367	7.45256436290272e-08	1.7159581396758e-06	1.29549346539089e-06	1809	tags=19%, list=13%, signal=17%	79733/332/9156/890/22974/9212/983/6790/144455/891/1869/1111/9134/116028/672/5932/6446/2966/55215/79370/9891/5111/5983/639/5600/7161/7531/83990/8851/54541/898/10650/64065/9997/2968/7027/641/5982/7533/5984/580/6875/1020/4343/7295/7532/5371/1017/11198/9656/5985/2936/1820/2176/9377/2821/9219/57521/1351/5395/8148/94241/7157/6119/28956
R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	23	0.876674472946238	2.24790902726549	7.45479444566897e-08	1.7159581396758e-06	1.29549346539089e-06	110	tags=35%, list=1%, signal=35%	993/9133/2305/9088/890/983/5347/891
R-HSA-927802	Nonsense-Mediated Decay (NMD)	111	-0.581193754459021	-2.17539959993727	8.89883028123251e-08	1.97647704141059e-06	1.49217689664988e-06	3445	tags=68%, list=25%, signal=52%	6175/6181/6209/6159/6229/6168/26986/6139/6231/6142/9045/6132/6228/6147/6128/51065/6187/6154/6233/9349/6134/6130/6167/3921/6136/6138/25873/6205/6171/6129/6141/55181/6143/6230/6206/7311/6169/6157/6164/4736/6135/6124/6125/23521/6201/6165/6224/6137/6152/6217/6170/6227/6222/6144/6146/6232/6194/6210/6122/6235/11224/6188/6155/6156/6234/6208/6166/6161/6160/6204/6207/6202/6191/6193/6133/6189
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	111	-0.581193754459021	-2.17539959993727	8.89883028123251e-08	1.97647704141059e-06	1.49217689664988e-06	3445	tags=68%, list=25%, signal=52%	6175/6181/6209/6159/6229/6168/26986/6139/6231/6142/9045/6132/6228/6147/6128/51065/6187/6154/6233/9349/6134/6130/6167/3921/6136/6138/25873/6205/6171/6129/6141/55181/6143/6230/6206/7311/6169/6157/6164/4736/6135/6124/6125/23521/6201/6165/6224/6137/6152/6217/6170/6227/6222/6144/6146/6232/6194/6210/6122/6235/11224/6188/6155/6156/6234/6208/6166/6161/6160/6204/6207/6202/6191/6193/6133/6189
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	79	0.676651376095582	2.13800557218379	2.16516924892498e-07	4.61731286564578e-06	3.4859234073388e-06	2310	tags=43%, list=17%, signal=36%	991/11065/701/890/983/5347/891/5685/4085/5721/5699/5707/1017/5698/5690/27338/26271/5696/5694/10213/5691/5686/5687/5709/5720/5708/5700/5693/5717/5714/5719/143471/5704/5684
R-HSA-72613	Eukaryotic Translation Initiation	115	-0.577703673507586	-2.1879571352332	2.18829993632502e-07	4.61731286564578e-06	3.4859234073388e-06	3456	tags=71%, list=25%, signal=54%	8665/6175/6181/6209/6159/6229/6168/1975/26986/6139/51386/6231/6142/9045/1968/6132/6228/6147/6128/1974/51065/6187/6154/6233/9349/6134/6130/6167/3921/6136/6138/25873/6205/6171/6129/6141/3646/6143/6230/6206/7311/6169/6157/6164/4736/6135/6124/6125/23521/6201/6165/6224/6137/6152/6217/6170/6227/6222/6144/6146/6232/6194/6210/6122/6235/11224/6188/6155/6156/6234/6208/6166/6161/6160/6204/1964/6207/6202/6191/6193/6133/6189
R-HSA-72737	Cap-dependent Translation Initiation	115	-0.577703673507586	-2.1879571352332	2.18829993632502e-07	4.61731286564578e-06	3.4859234073388e-06	3456	tags=71%, list=25%, signal=54%	8665/6175/6181/6209/6159/6229/6168/1975/26986/6139/51386/6231/6142/9045/1968/6132/6228/6147/6128/1974/51065/6187/6154/6233/9349/6134/6130/6167/3921/6136/6138/25873/6205/6171/6129/6141/3646/6143/6230/6206/7311/6169/6157/6164/4736/6135/6124/6125/23521/6201/6165/6224/6137/6152/6217/6170/6227/6222/6144/6146/6232/6194/6210/6122/6235/11224/6188/6155/6156/6234/6208/6166/6161/6160/6204/1964/6207/6202/6191/6193/6133/6189
R-HSA-909733	Interferon alpha/beta signaling	56	0.742153102904794	2.21152103313655	2.65009028678836e-07	5.5000234476624e-06	4.15234164004112e-06	2118	tags=64%, list=16%, signal=54%	3429/3437/4938/3434/4940/11274/3662/91543/8651/10410/9636/3430/4599/6772/3669/4939/2537/8638/3394/3665/6773/54739/684/2634/103/3107/4600/5696/3433/5781/8519/3659/10581/3663/10379/25939
R-HSA-68962	Activation of the pre-replicative complex	32	0.822420046145267	2.21434147861841	2.81658252014711e-07	5.75127979113909e-06	4.34203213632186e-06	927	tags=50%, list=7%, signal=47%	55388/81620/8318/4998/990/4173/4171/5427/51053/4175/23594/4174/4172/5422/8317/4176
R-HSA-69190	DNA strand elongation	32	0.8203240035517	2.20869794636547	3.37639356199882e-07	6.78494325315954e-06	5.12241496122795e-06	1318	tags=62%, list=10%, signal=57%	8318/51659/4173/9837/4171/2237/64785/4175/5111/5983/84296/4174/4172/5422/5982/4176/5984/10714/5985/23649
R-HSA-68867	Assembly of the pre-replicative complex	67	0.700323486073805	2.14950398562545	4.6265745335841e-07	9.15194274924604e-06	6.90942381002362e-06	2310	tags=54%, list=17%, signal=45%	81620/4998/990/4173/1869/1870/4171/51053/4175/23594/4174/4172/5685/4176/5721/5699/5707/5698/5690/5696/5694/10213/5691/5686/5687/5709/5720/5708/5700/5693/5717/5714/5719/143471/5704/5684
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	73	0.673734108762469	2.10349123932233	5.12906663090149e-07	9.98984362264813e-06	7.54201214713936e-06	2310	tags=44%, list=17%, signal=37%	991/11065/701/890/983/891/9232/5685/4085/5721/5699/5707/5698/5690/27338/5696/5694/10213/5691/5686/5687/5709/5720/5708/5700/5693/5717/5714/5719/143471/5704/5684
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	74	0.684130890391145	2.14073017971058	5.53815883365097e-07	1.06231955809123e-05	8.02017260120427e-06	2310	tags=45%, list=17%, signal=37%	991/11065/701/890/983/5347/891/9232/5685/4085/5721/5699/5707/5698/5690/27338/5696/5694/10213/5691/5686/5687/5709/5720/5708/5700/5693/5717/5714/5719/143471/5704/5684
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	87	0.650015820331126	2.07707787734264	6.17200362796608e-07	1.15540745805968e-05	8.72295644731178e-06	1274	tags=26%, list=9%, signal=24%	9156/890/22974/9212/6790/1111/116028/672/5932/9891/5983/5600/83990/8851/641/5982/5984/580/6875/1020/1017/11198/5985
R-HSA-5633007	Regulation of TP53 Activity	151	0.575828157671772	2.00005314875113	6.20598002749274e-07	1.15540745805968e-05	8.72295644731178e-06	1274	tags=19%, list=9%, signal=17%	9156/890/22974/9212/983/6790/1111/116028/672/5932/6446/9891/5983/639/5600/7161/83990/8851/641/5982/5984/580/6875/1020/5371/1017/11198/5985
R-HSA-5685942	HDR through Homologous Recombination (HRR)	65	0.693377554776335	2.12759596221959	8.46948736889143e-07	1.55396681290095e-05	1.17319519923012e-05	1274	tags=32%, list=9%, signal=29%	9156/5888/1111/116028/672/5427/5932/10635/675/146956/5111/5983/83990/7516/641/5982/5984/580/7517/10714/5985
R-HSA-176974	Unwinding of DNA	12	0.930909460487	2.04259036189894	8.74757839188987e-07	1.58206203487608e-05	1.19440619245654e-05	927	tags=92%, list=7%, signal=85%	8318/51659/4173/9837/4171/64785/4175/84296/4174/4172/4176
R-HSA-69473	G2/M DNA damage checkpoint	67	0.690487772621955	2.1193152147408	1.14395496537509e-06	2.03978448755615e-05	1.53997199193563e-05	3026	tags=63%, list=22%, signal=49%	9156/983/891/1111/116028/672/5932/5983/7531/83990/8339/7468/7465/641/3014/85236/5982/7533/8344/5984/580/7532/9656/5985/3017/7157/6119/11073/6117/9577/10111/7156/9025/10971/4683/11200/8365/5883/8924/6118/80010/51588
R-HSA-2132295	MHC class II antigen presentation	101	0.61611508529231	2.0229079435111	1.32839213327927e-06	2.33575616768271e-05	1.76342113599061e-05	1494	tags=25%, list=11%, signal=22%	10112/11004/24137/9493/3127/56992/3832/1062/81930/3902/81027/10376/29127/3123/3119/3112/84617/3117/3118/1211/84790/972/1174/10383/7277
R-HSA-5693607	Processing of DNA double-strand break ends	71	0.679017028360214	2.10251063523202	1.41625429012608e-06	2.45613415246524e-05	1.85430266104468e-05	1355	tags=34%, list=10%, signal=31%	9156/63967/890/1111/116028/672/5932/5983/8914/54962/83990/8339/7468/641/3014/85236/5982/8344/5984/580/1017/9656/5985/3017
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	68	0.668670199937254	2.0596189944987	1.80384331060945e-06	3.08603463679942e-05	2.32985736277864e-05	2310	tags=54%, list=17%, signal=45%	9133/51512/983/5347/891/81027/10376/5685/84617/5721/5699/5707/5698/5690/84790/5696/5694/10383/7277/10213/3320/5691/5686/5687/5709/5720/7157/5708/5700/5693/5717/5714/5719/143471/3326/5704/5684
R-HSA-68949	Orc1 removal from chromatin	69	0.683340200954748	2.10326930664539	2.36785880491058e-06	3.99694566268905e-05	3.017566027872e-05	2310	tags=51%, list=17%, signal=42%	81620/890/4998/990/4173/4171/4175/23594/4174/4172/5685/4176/5721/5699/5707/1017/5698/5690/5696/5694/10213/5691/5686/5687/5709/5720/5708/5700/5693/5717/5714/5719/143471/5704/5684
R-HSA-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	31	0.801246418648661	2.1618341674575	2.76514987746612e-06	4.60615755904225e-05	3.47750150794908e-05	1059	tags=42%, list=8%, signal=39%	9156/5888/116028/672/5932/10635/675/146956/83990/7516/641/580/7517
R-HSA-1538133	G0 and Early G1	26	0.829426457088288	2.15930760106936	3.22019740642758e-06	5.26745708987902e-05	3.97676148466796e-05	813	tags=42%, list=6%, signal=40%	993/7153/4605/890/983/990/1869/9134/5111/898/7027
R-HSA-5693579	Homologous DNA Pairing and Strand Exchange	42	0.752718609290618	2.13489158381276	3.24535270940414e-06	5.26745708987902e-05	3.97676148466796e-05	1274	tags=40%, list=9%, signal=37%	9156/5888/1111/116028/672/5932/10635/675/5983/83990/7516/641/5982/5984/580/7517/5985
R-HSA-6798695	Neutrophil degranulation	390	0.437080577590126	1.67526125215606	3.93990132764697e-06	6.31381655797603e-05	4.7667293877461e-05	3227	tags=38%, list=24%, signal=30%	4057/3043/6279/6283/6280/2171/11001/634/5473/221/5023/11031/100049587/3687/5836/8836/3958/83716/203068/11240/222487/10875/3310/2357/3101/23406/683/55313/976/11314/240/302/5223/7133/1604/23218/10788/79930/2950/684/4332/4069/5707/5580/7415/79980/101/150372/5795/25801/81619/3107/47/3417/3146/10383/9761/1378/4790/10213/8826/3320/9961/2821/5686/2992/5709/51382/84418/1/80301/140885/1992/5708/3303/28956/64386/3614/226/10487/1509/340061/1794/963/5717/10857/3837/3608/5879/5719/3326/5724/84443/11333/5315/5337/6556/2896/26578/8655/3683/5594/8904/54509/9545/2268/965/5777/29108/5702/3482/5701/823/1727/79888/2665/23250/55276/411/5478/53916/2519/1432/2547/10555/2990/79895/3071/1476/93100/1729/5695/5236/1778/2760/7520/391/387/58485/3684/79792/7414/5713/121260/2799/1650/6836/10097
R-HSA-157579	Telomere Maintenance	78	0.639866071392602	2.01325262956	5.82889268772416e-06	9.22422267832348e-05	6.96399284270202e-05	2950	tags=50%, list=22%, signal=39%	890/79075/2237/5111/80119/5983/3012/8339/641/3014/3015/5422/85236/5982/8344/5984/8607/10714/1017/5985/23649/3017/51750/6119/8338/5981/54433/10856/6117/5558/5433/55505/5424/1736/63922/1616/8365/3020/6118
R-HSA-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	177	0.537515511320115	1.90329849394794	6.34625730423502e-06	9.91896511995251e-05	7.48850114651774e-05	550	tags=9%, list=4%, signal=9%	10112/11004/146909/24137/9493/3833/56992/51560/3832/1062/81930/81027/10376/29127/51226/27333
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	73	0.645795325294096	2.01626248617074	6.45064835449118e-06	9.95917172778761e-05	7.51885584836713e-05	2523	tags=44%, list=19%, signal=36%	991/11065/9212/5347/6790/9232/5685/5721/5699/5707/5698/5690/27338/5696/5694/10213/5691/5686/5687/5709/5720/5708/5700/5693/5717/5714/5719/143471/5704/5684/5702/5701
R-HSA-5693537	Resolution of D-Loop Structures	32	0.786288724174816	2.11705897037766	7.05749101782932e-06	0.00010755516616203	8.12007074707937e-05	1059	tags=41%, list=8%, signal=38%	9156/5888/116028/672/5932/10635/675/146956/83990/7516/641/580/7517
R-HSA-168273	Influenza Viral RNA Transcription and Replication	131	-0.493961316261916	-1.91994046764497	7.13636173586931e-06	0.00010755516616203	8.12007074707937e-05	2808	tags=51%, list=21%, signal=41%	6231/6142/9045/6132/6228/6147/6128/51065/6187/6154/6233/9349/6134/6130/6167/3921/6136/6138/25873/6205/6171/6129/6141/6143/6230/6206/7311/6169/6157/6164/4736/6135/6124/6125/23521/6201/6165/6224/6137/6152/6217/6170/6227/6222/6144/6146/6232/6194/6210/6122/6235/11224/6188/6155/6156/6234/6208/6166/6161/6160/6204/6207/6202/6191/6193/6133/6189
R-HSA-877300	Interferon gamma signaling	75	0.63985248911525	2.00588602668836	7.52844874681815e-06	0.000111550563910172	8.42171048727331e-05	2164	tags=52%, list=16%, signal=44%	3127/7412/2633/4684/4938/4940/3662/8651/3460/6772/4939/3123/8638/3119/4502/3394/7706/3117/3118/3665/115361/115362/5371/5580/2634/3717/3107/3383/6737/23087/6672/10346/7726/5781/3659/3663/10379/9830/5724
R-HSA-174048	APC/C:Cdc20 mediated degradation of Cyclin B	24	0.816804656124661	2.11199870259662	7.57768443623601e-06	0.000111550563910172	8.42171048727331e-05	110	tags=17%, list=1%, signal=17%	991/11065/983/891
R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	39	0.746929550304579	2.08424310410932	8.29227737659332e-06	0.000120666932859392	9.10996716025013e-05	972	tags=36%, list=7%, signal=33%	9156/5888/1111/116028/672/5932/675/5983/83990/7516/641/5982/5984/580
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	71	0.657292024605355	2.03524125974176	9.64405330305598e-06	0.000137183949232234	0.000103569490232701	2523	tags=45%, list=19%, signal=37%	991/11065/701/890/983/5685/4085/5721/5699/5707/5698/5690/27338/5696/5694/10213/5691/5686/5687/5709/5720/5708/5700/5693/5717/5714/5719/143471/5704/5684/5702/5701
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	71	0.657292024605355	2.03524125974176	9.64405330305598e-06	0.000137183949232234	0.000103569490232701	2523	tags=45%, list=19%, signal=37%	991/11065/701/890/983/5685/4085/5721/5699/5707/5698/5690/27338/5696/5694/10213/5691/5686/5687/5709/5720/5708/5700/5693/5717/5714/5719/143471/5704/5684/5702/5701
R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere	40	0.729476525546561	2.0446318243257	1.46459643419148e-05	0.000203755943482024	0.000153829214834687	1355	tags=45%, list=10%, signal=41%	55355/79019/387103/57082/11339/79682/55839/2491/3012/8339/401541/3014/3015/79172/85236/8344/8607/3017
R-HSA-774815	Nucleosome assembly	40	0.729476525546561	2.0446318243257	1.46459643419148e-05	0.000203755943482024	0.000153829214834687	1355	tags=45%, list=10%, signal=41%	55355/79019/387103/57082/11339/79682/55839/2491/3012/8339/401541/3014/3015/79172/85236/8344/8607/3017
R-HSA-162658	Golgi Cisternae Pericentriolar Stack Reorganization	14	0.880051453387729	2.00037543929812	1.81793908439029e-05	0.000250164226178056	0.000188865982680365	110	tags=29%, list=1%, signal=28%	9133/983/5347/891
R-HSA-176412	Phosphorylation of the APC/C	20	0.840241812660452	2.08828166272716	1.96763019281691e-05	0.000267851593989915	0.000202219379182542	110	tags=20%, list=1%, signal=20%	11065/983/5347/891
R-HSA-5693554	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	26	0.805939970602265	2.09816348351888	2.12750926203171e-05	0.000286534758056611	0.00021632456998038	1059	tags=46%, list=8%, signal=43%	9156/5888/116028/672/5932/10635/675/83990/7516/641/580/7517
R-HSA-109581	Apoptosis	159	0.523384994804817	1.82640772682954	2.37447570801733e-05	0.00031643013119473	0.000238894619709666	2715	tags=43%, list=20%, signal=35%	63967/1869/4001/100506658/10018/3002/5747/7161/7531/55075/3148/840/23604/3006/5685/7027/578/836/7533/90427/356/5721/5699/7532/5707/598/5580/7186/5698/5690/596/5696/5694/3146/10213/5691/5686/5687/5709/841/7099/5720/7157/5708/5700/1613/5693/5717/3837/5714/5719/143471/57099/148022/9414/5704/8655/5684/5594/8837/8772/5588/6774/5702/5701/8717/3005/10971/8737
R-HSA-8878171	Transcriptional regulation by RUNX1	179	0.51566064860285	1.82840096393899	2.70452836173048e-05	0.000356659677703208	0.000269266639523167	2523	tags=34%, list=19%, signal=28%	4602/84733/3674/100506658/5196/8357/1493/7057/10398/4778/3012/640/3958/8353/7161/2099/8339/161882/5685/3014/3015/85236/8344/5721/5699/8784/4343/8350/5707/5371/896/5698/5690/3017/5696/5694/1378/10213/5691/5686/5687/5709/5720/5781/5708/57332/8338/5700/5693/5717/5714/5719/143471/5704/5684/5588/5702/5579/8850/5701
R-HSA-5357801	Programmed Cell Death	171	0.515223255668768	1.81638108817876	3.79631753388503e-05	0.000495478144113242	0.000374070137902074	3533	tags=51%, list=26%, signal=39%	63967/1869/4001/100506658/10018/3002/5747/7161/7531/55075/3148/840/23604/3006/5685/7027/578/836/7533/90427/356/5721/5699/7532/5707/598/5580/7186/5698/5690/596/5696/5694/3146/10213/3320/5691/5686/5687/5709/841/7099/5720/7157/5708/5700/1613/5693/5717/3837/5714/5719/143471/57099/148022/9414/5704/8655/5684/5594/8837/8772/5588/6774/5702/5701/8717/3005/10971/8737/5710/5695/355/10197/5713/54205/7431/330/7029/708/7979/5062/4836/5688/26060/6093/11035/637
R-HSA-68875	Mitotic Prophase	100	0.567259806607146	1.85875332405281	4.47953883750738e-05	0.000578683282477994	0.000436887353862159	2872	tags=41%, list=21%, signal=33%	9133/983/5347/891/4001/8357/3012/8353/10051/10592/54892/8339/64900/3014/3015/85236/8344/8350/79023/84930/7444/3017/23310/23636/8338/23225/5519/9631/9688/8480/5594/7443/9663/5579/23511/57122/79902/81929/5518/8365/3020
R-HSA-68827	CDT1 association with the CDC6:ORC:origin complex	58	0.648961530116014	1.95464087313393	5.55601352116334e-05	0.000710496274524524	0.000536401943351017	2523	tags=52%, list=19%, signal=42%	81620/4998/990/51053/23594/5685/5721/5699/5707/5698/5690/5696/5694/10213/5691/5686/5687/5709/5720/5708/5700/5693/5717/5714/5719/143471/5704/5684/5702/5701
R-HSA-2299718	Condensation of Prophase Chromosomes	32	0.755337340373663	2.03372329137425	5.82321815153438e-05	0.000737219417984252	0.000556577061220338	1355	tags=50%, list=10%, signal=45%	983/5347/891/8357/3012/8353/10051/10592/54892/8339/3014/3015/85236/8344/8350/3017
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	71	0.63094576701354	1.95366261815876	5.97213672229081e-05	0.000748586642615858	0.000565158951937473	2523	tags=45%, list=19%, signal=37%	11065/890/990/9134/898/5685/5721/5699/5707/1017/5698/5690/27338/5696/5694/10213/5691/5686/5687/5709/5720/5708/5700/5693/5717/5714/5719/143471/5704/5684/5702/5701
R-HSA-1500620	Meiosis	64	0.624968456934348	1.90156147938987	6.38637856375473e-05	0.000792662280560147	0.000598434647666594	2950	tags=53%, list=22%, signal=42%	5888/4001/672/5932/8357/256126/675/3012/9985/8353/8339/29893/641/3014/3015/85236/8344/8350/1017/10734/3017/9126/6119/8338/4292/1019/6117/10111/7156/8243/4683/8365/3020/6118
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	83	0.589136467585392	1.86446913998128	6.91406083296826e-05	0.000849825341217263	0.000641590928598383	2942	tags=52%, list=22%, signal=41%	4602/8357/3012/8353/7161/8339/5685/3014/3015/85236/8344/5721/5699/8350/5707/5698/5690/3017/5696/5694/10213/5691/5686/5687/5709/5720/5708/8338/5700/5693/5717/5714/5719/143471/5704/5684/5702/5701/4005/5710/8365/3020/5695
R-HSA-68884	Mitotic Telophase/Cytokinesis	13	0.884320913226554	1.9738875673602	7.4944629041077e-05	0.000912306734288495	0.000688762380256052	92	tags=23%, list=1%, signal=23%	10112/9493/5347
R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	53	0.665973726779153	1.97178691786208	7.62798231796124e-05	0.000919716725194184	0.000694356686186347	1355	tags=32%, list=10%, signal=29%	3674/5196/8357/7057/10398/4778/3012/8353/8339/161882/3014/3015/85236/8344/4343/8350/3017
R-HSA-2514853	Condensation of Prometaphase Chromosomes	11	0.897609304622298	1.95471973243594	8.93337055465639e-05	0.00105375111552655	0.000795548360271149	570	tags=64%, list=4%, signal=61%	9133/64151/983/891/23397/10051/10592
R-HSA-68689	CDC6 association with the ORC:origin complex	11	0.897684145361754	1.95488271277655	8.93337055465639e-05	0.00105375111552655	0.000795548360271149	330	tags=45%, list=2%, signal=44%	4998/990/1869/1870/23594
R-HSA-141405	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	21	0.797368165302827	2.00791169114281	9.07258069450192e-05	0.00105375111552655	0.000795548360271149	45	tags=14%, list=0%, signal=14%	991/11065/701
R-HSA-141430	Inactivation of APC/C via direct inhibition of the APC/C complex	21	0.797368165302827	2.00791169114281	9.07258069450192e-05	0.00105375111552655	0.000795548360271149	45	tags=14%, list=0%, signal=14%	991/11065/701
R-HSA-5688426	Deubiquitination	237	0.465039952867899	1.70260213195924	0.000110432746614931	0.00127098052013184	0.000959549606950787	2640	tags=30%, list=19%, signal=24%	991/993/63967/890/983/672/3012/11274/2099/8339/5685/7706/7416/85236/161725/60/8344/9817/5721/580/5699/5707/8607/23586/7415/123228/7186/5698/5690/8969/3017/84282/5696/5694/10213/83444/57646/5691/5686/11047/5687/5709/5720/7157/5708/7353/64135/8517/8338/5700/7419/5693/5717/5714/5719/143471/9100/5704/3054/5684/4088/9577/57559/7040/5702/8850/5701/1643/5887/126119
R-HSA-179409	APC-Cdc20 mediated degradation of Nek2A	25	0.756963352120216	1.97208442906206	0.00011973385195885	0.00136561312234148	0.0010309941923057	45	tags=12%, list=0%, signal=12%	991/11065/701
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	83	0.580123783594772	1.83594625590692	0.00012672840801682	0.00143248361204727	0.00108147927142174	2596	tags=43%, list=19%, signal=35%	993/890/1869/9134/898/7465/5685/7027/5721/5699/5707/1017/1163/5698/5690/5696/5694/10213/5691/5686/5687/5709/5720/5708/5753/5700/5693/5717/5714/5719/5704/1019/5684/5702/5701/5928
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	37	0.702640002655947	1.95504716915586	0.000139778733180218	0.0015660166035943	0.00118229240547404	1274	tags=32%, list=9%, signal=29%	9156/5888/116028/672/5932/5983/83990/641/5982/5984/580/5985
R-HSA-69202	Cyclin E associated events during G1/S transition 	81	0.584922935899615	1.84612542795196	0.000149088559053918	0.00165566768212509	0.00124997609991651	2596	tags=44%, list=19%, signal=36%	993/890/1869/9134/898/7465/5685/7027/5721/5699/5707/1017/1163/5698/5690/5696/5694/10213/5691/5686/5687/5709/5720/5708/5753/5700/5693/5717/5714/5719/5704/1019/5684/5702/5701/5928
R-HSA-449147	Signaling by Interleukins	345	0.413058385930673	1.56494268591572	0.000152864281490063	0.00168283635101234	0.00127048757522176	2523	tags=35%, list=19%, signal=29%	332/7422/6283/4001/1230/7412/8357/11009/9173/1234/6351/3687/5600/3662/8651/84868/3965/8353/6772/6348/1439/2357/4582/1052/11213/240/5685/8503/302/6773/7133/836/1154/729230/356/5721/5699/5778/3588/8835/8350/8809/942/5707/598/1270/58480/654483/552900/163702/1435/5698/5690/2889/5292/10538/3185/6888/3717/3383/3718/596/5696/5694/3146/4793/4790/7867/4615/9846/10213/3320/5691/5686/5687/3594/5709/2162/8807/5720/3936/3601/7157/5781/5708/8517/5606/5700/1072/26469/5693/3654/3688/5717/5714/5519/7006/5719/143471/3597/829/200081/5724/834/5704/3560/5684/5594/4088/3635/3568/7040/4478/5777/1846/6774/6195/5702/9261/5701
R-HSA-180786	Extension of Telomeres	48	0.687630807785122	2.00186497216633	0.000160918914165398	0.00175623573563271	0.00132590176099983	2588	tags=52%, list=19%, signal=42%	890/79075/2237/5111/80119/5983/641/5422/5982/5984/8607/10714/1017/5985/23649/51750/6119/5981/54433/10856/6117/5558/55505/5424/1736
R-HSA-69615	G1/S DNA Damage Checkpoints	66	0.613518460689979	1.88559990020112	0.000164453719592415	0.00177947358123074	0.00134344559055252	2942	tags=55%, list=22%, signal=43%	993/890/1111/9134/898/5685/5721/5699/5707/1017/5698/5690/5696/5694/10213/5691/5686/5687/5709/5720/7157/5708/5700/5693/5717/5714/5719/143471/5704/5684/5702/5701/5710/11200/4193/5695
R-HSA-912446	Meiotic recombination	39	0.696254319134768	1.94283820043165	0.000174511219798893	0.00187229834123219	0.00141352531291164	2950	tags=72%, list=22%, signal=56%	5888/672/5932/8357/675/3012/8353/8339/29893/641/3014/3015/85236/8344/8350/1017/3017/6119/8338/4292/1019/6117/10111/7156/4683/8365/3020/6118
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	49	-0.5859552354677	-1.89762329763023	0.000199530563678317	0.00212273692114915	0.00160259842388245	2816	tags=63%, list=21%, signal=50%	51386/6231/1968/6228/51065/6187/6233/3921/6205/3646/6230/6206/6201/6224/6217/6227/6222/6232/6194/6210/6235/6188/6234/6208/6204/1964/6207/6202/6191/6193/6189
R-HSA-5689880	Ub-specific processing proteases	163	0.487094541020436	1.704440174154	0.000302499780484674	0.00319137268411331	0.00240938421649196	2326	tags=30%, list=17%, signal=25%	991/993/63967/890/3012/11274/8339/5685/7416/85236/8344/9817/5721/5699/5707/8607/23586/7186/5698/5690/8969/3017/5696/5694/10213/57646/5691/5686/11047/5687/5709/5720/7157/5708/7353/64135/8517/8338/5700/7419/5693/5717/5714/5719/143471/9100/5704/5684/4088
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	0.606269227817979	1.86082310171085	0.000315312016686703	0.00329904969525095	0.00249067691301893	2523	tags=43%, list=19%, signal=35%	991/11065/9232/5685/5721/5699/5707/5698/5690/27338/5696/5694/10213/5691/5686/5687/5709/5720/5708/5700/5693/5717/5714/5719/143471/5704/5684/5702/5701
