ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
hsa05135	Yersinia infection	121	0.425285758517901	1.60128732904078	0.00364783803789495	0.0169822257547167	0.0112008017969151	3110	tags=40%, list=23%, signal=31%	64283/3688/7099/8503/5600/29108/60/834/925/4615/29110/10097/4210/10096/148022/7124/5829/3676/10458/5594/7186/23365/71/4773/10094/387/6714/5879/5606/391/382/6195/10093/7456/8935/10092/10109/5880/63916/8976/7454/81873/653857/3654/9844/1399/1147/5604
hsa04370	VEGF signaling pathway	50	0.518828195454622	1.67485376601562	0.00365440301050866	0.0169822257547167	0.0112008017969151	3560	tags=52%, list=26%, signal=39%	7422/8877/8605/8503/5600/5336/5829/4893/5594/9047/4773/6714/5579/5530/5879/3845/5880/9261/7867/5534/5532/5604/1432/998/572/5747
hsa04672	Intestinal immune network for IgA production	32	0.585290956101195	1.71733502956818	0.00377451309418097	0.0172861759095824	0.0114012752501576	2102	tags=44%, list=15%, signal=37%	3117/3118/3127/942/3113/3122/3123/3115/3601/7040/3676/3695/4055/3119
hsa04066	HIF-1 signaling pathway	85	0.466825469437452	1.662956434624	0.00398886177856199	0.0179843869136238	0.0118617875046553	2157	tags=35%, list=16%, signal=30%	7422/3948/3458/7099/8503/1536/2597/5214/3101/3939/3643/5336/2023/1978/3460/7018/112399/1977/5594/6513/7037/5579/6774/6921/596/1026/4055/5230/3098/5162
hsa05150	Staphylococcus aureus infection	34	0.594583659490124	1.77309802115449	0.00404079579388383	0.0179843869136238	0.0118617875046553	3443	tags=68%, list=25%, signal=51%	3117/3118/3127/3113/2357/3122/3123/3115/719/6404/2213/5724/3383/3119/3683/2214/3108/3689/715/3684/3075/3109/2215
hsa03430	Mismatch repair	22	0.63935308929333	1.7538518052684	0.00435148557661308	0.0190981866973574	0.0125964056165116	3555	tags=64%, list=26%, signal=47%	9156/5111/5983/6119/5982/10714/5984/5981/6118/5985/4292/6117/4437/2956
hsa05100	Bacterial invasion of epithelial cells	61	0.490456454587062	1.66192697452288	0.00490433621884292	0.0212297293856762	0.0140022865368551	3768	tags=61%, list=28%, signal=44%	3688/8218/8503/1495/7414/60/1211/10097/10096/5829/23607/71/10094/387/6714/5879/1213/391/79658/10093/10092/10109/63916/8976/3611/23176/81873/653857/9844/1399/10459/3059/1212/998/5747/4735/55752
hsa00980	Metabolism of xenobiotics by cytochrome P450	24	-0.598881885245206	-1.80290964400523	0.00528452719166343	0.0225663593589952	0.0148838745938742	1777	tags=58%, list=13%, signal=51%	2052/2948/374875/119391/1645/1564/1565/107987478/107987479/874/22977/1571/2947/2946
hsa04659	Th17 cell differentiation	92	0.435579607699634	1.56591233746635	0.00561405265310292	0.023653875178407	0.0156011568465176	1755	tags=26%, list=13%, signal=23%	3117/3118/3662/3127/6772/3113/3122/3123/3458/3717/3559/5600/917/3115/30009/3460/3320/7040/5594/4773/3561/5530/6774/3594
hsa04933	AGE-RAGE signaling pathway in diabetic complications	69	0.470610629138443	1.61645682573643	0.00571348532454876	0.0237560705599659	0.0156685608623359	2036	tags=30%, list=15%, signal=26%	7422/7412/6772/3717/8503/1536/5600/5580/5336/5292/836/7124/4893/7040/5594/5579/6774/5879/596/3845/3383
hsa04530	Tight junction	116	0.41538540749042	1.54401730008093	0.00619341428670466	0.0254171287610217	0.0167641288963434	2526	tags=40%, list=19%, signal=33%	84552/5111/10398/140465/3688/10376/81/60/4301/84790/4218/10097/4771/10096/5521/5962/4478/51762/100506658/7408/7277/9368/1741/10627/4627/3308/7430/103910/71/10094/387/6714/5879/56288/4628/10093/5571/4637/10092/10109/8531/5567/5906/7454/4217/81873
hsa04310	Wnt signaling pathway	98	-0.388562527493214	-1.55045884677502	0.00627807696677129	0.0254342605320478	0.0167754283322634	2119	tags=23%, list=16%, signal=20%	5578/6477/25776/7976/5467/6934/23236/5176/4041/54894/7089/84133/6932/3725/8325/8313/85407/1488/55366/7088/6425/7476/4040
hsa05310	Asthma	16	0.686003905290889	1.73472540404187	0.00638426600400979	0.0255370640160392	0.0168432334283003	766	tags=44%, list=6%, signal=41%	3117/3118/3127/3113/3122/3123/3115
hsa05142	Chagas disease	79	0.445967468494489	1.56549503964401	0.00665255169556225	0.0262775791974709	0.0173316478384385	1645	tags=28%, list=12%, signal=25%	6349/414062/2769/3458/7099/2775/6348/8503/356/5600/917/6352/355/811/4615/3460/5521/148022/7124/7040/5594/2773
hsa04611	Platelet activation	91	0.424607935210865	1.5260243707772	0.0069637947442316	0.0271673967799653	0.0179185361839877	2555	tags=37%, list=19%, signal=31%	3673/3690/3674/146850/3688/8605/8503/2149/5023/5600/60/5336/5294/7408/5742/5499/10627/5594/23365/2773/103910/71/387/6714/84876/5500/5908/83706/2534/2771/5567/5906/5501/7094
hsa04917	Prolactin signaling pathway	52	0.49407020477034	1.6181989448639	0.00717823899081248	0.0276624819645944	0.01824507471349	2033	tags=27%, list=15%, signal=23%	6772/1154/8792/8651/3717/8503/5600/8835/4893/5594/6714/6774/3659/3845
hsa01200	Carbon metabolism	94	0.417701844287916	1.50802220464263	0.00740864072867319	0.0282063912079606	0.018603815653485	3439	tags=50%, list=25%, signal=38%	29968/3418/1962/5223/2597/5214/3101/38/5634/6470/2023/4967/6888/6120/84706/6472/6390/8803/2271/2821/5723/128/39/7167/3419/4190/5230/3098/4191/5162/6392/5226/6391/2806/2805/5315/1738/1737/3417/7086/22934/2539/1431/26227/2747/50/5096
hsa04622	RIG-I-like receptor signaling pathway	50	0.496754392923355	1.60359628304984	0.00759177954848255	0.0285595516347677	0.0188367462481146	3928	tags=48%, list=29%, signal=34%	9636/3665/64135/7706/5600/29110/10010/7124/7186/9755/8717/64343/340061/4793/8772/7187/23586/1147/841/1432/79132/4790/9474/8737
hsa01210	2-Oxocarboxylic acid metabolism	15	0.691323312267291	1.72404003880466	0.00895038492171034	0.0326984865289197	0.0215666233601802	3424	tags=67%, list=25%, signal=50%	586/3418/84706/3419/162417/2806/2805/3417/1431/50
hsa03010	Ribosome	127	-0.35545110263918	-1.48623880830546	0.00896358313883025	0.0326984865289197	0.0215666233601802	3849	tags=54%, list=28%, signal=39%	6176/6168/6175/7311/3921/9045/6130/6132/6136/6205/64983/23521/6142/6138/9349/6157/6128/6232/6224/6203/6167/6159/6135/6201/6169/6152/6210/6187/6143/6230/6156/6155/4736/6206/6141/6222/6181/6134/6233/6165/6188/6194/6228/6139/6218/6170/6161/6235/6191/6234/6217/6227/6124/6137/6122/6173/6144/6125/6202/6129/6160/6146/6208/6164/6207/6133/6193/6189/6204
hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	80	0.440460230757261	1.54379969928119	0.00900243141777219	0.0326984865289197	0.0215666233601802	3362	tags=40%, list=25%, signal=30%	6772/55509/5133/3458/7099/3717/8503/5600/917/10538/4615/3460/148022/4893/5594/4773/5781/5530/6774/5606/3845/29126/5588/5534/4793/915/1147/5532/5604/7097/1432/916
hsa05134	Legionellosis	45	0.515359749460662	1.62392671044371	0.00913366054596797	0.0327981446877941	0.021632353924661	3243	tags=53%, list=24%, signal=41%	7100/3310/3303/840/7099/29108/3304/834/4615/836/7415/7124/54205/81876/929/3312/3329/1378/3689/10767/841/3684/7097/375
hsa05014	Amyotrophic lateral sclerosis	299	0.33071294066981	1.38850872835942	0.0096756561163519	0.0343540149749124	0.0226585441873173	3894	tags=43%, list=29%, signal=31%	4744/81027/10376/203068/196385/598/5600/7133/143471/60/7416/834/5690/84790/10213/5685/4218/29110/10010/836/4702/5691/5216/84617/9377/5707/7415/1351/5684/55062/5714/7124/4726/55255/79023/10133/55967/7277/5686/4700/6390/54205/7186/5694/71/5701/4709/7494/4716/55916/5530/5879/5606/10121/29982/5704/596/518/10383/60673/637/5715/4706/29796/23636/11047/25978/515/1337/6392/5695/1616/1965/6391/5702/5700/506/5687/5708/7979/23710/84134/79139/5534/4217/5713/23064/509/84516/4719/5710/6396/5719/5532/80208/3799/7384/4713/64446/5688/10540/1349/1432/4715/572/581/10189/7157/10452/2882/9688/498/513/10280/5709/3309/1340/847/2733/4712/220988/10762/310/522/5717/5689/4928/3181
hsa04662	B cell receptor signaling pathway	76	0.456016515015142	1.58507831961061	0.0102155450675796	0.035867913792835	0.0236570517354475	3110	tags=41%, list=23%, signal=32%	353514/11006/11027/10288/8503/11025/102725035/25780/8519/5336/2213/79168/11024/4893/5594/4773/5579/5530/5879/975/3845/27071/5880/10859/5534/118788/4793/3635/1147/5532/5604
hsa05230	Central carbon metabolism in cancer	54	0.481108472618946	1.58331970186938	0.0108679046764443	0.0377390975577628	0.0248912102479581	759	tags=22%, list=6%, signal=21%	3948/2263/6510/5159/8140/9997/3418/8503/5223/5214/3101/3939
hsa05022	Pathways of neurodegeneration - multiple diseases	359	0.318137322562753	1.36076483643412	0.0113461408229192	0.0389715271743747	0.0257040718871626	3890	tags=43%, list=29%, signal=32%	4744/81027/840/9246/10376/2535/203068/6261/196385/1536/7222/6310/598/356/5600/7133/143471/10105/355/1435/7416/578/5690/84790/7332/10213/5685/4218/29110/10010/836/4702/5691/84617/9377/5707/7415/1351/5684/1020/55062/5714/7124/4726/55255/4893/10133/55967/7277/5686/4700/824/6390/5594/120892/54205/7186/5694/5701/4709/7494/4716/5579/5530/5879/5606/10121/29982/5704/596/518/10383/60673/11315/3845/637/5715/4706/29796/11047/25978/515/1337/6392/805/5695/1616/1965/7326/6391/5702/823/5700/51465/506/5687/5708/7979/23710/84134/79139/5534/4217/5713/292/7419/8772/509/84516/4719/5481/5710/488/5719/3028/5532/5604/841/80208/3799/801/7384/808/4713/64446/5688/10540/1349/1432/4715/291/1452/572/581/10452/2882/498/513/10280/5709/3309/1340/1459/9927/847/1457/4712/80326/7314/522/3708/5717/4790/5689/3064
hsa01524	Platinum drug resistance	62	0.452366948534054	1.53334504474491	0.0117245685699519	0.0398383190118796	0.0262757733655968	3572	tags=52%, list=26%, signal=38%	332/7153/672/1029/8503/598/356/355/578/330/836/5594/54205/2950/596/1026/9446/637/5429/4217/4193/5366/8772/4292/841/572/581/7157/4437/331/2956/1317
hsa04015	Rap1 signaling pathway	138	0.377712545771704	1.44801915191734	0.0118931080833546	0.0399810867482983	0.0263699372956798	2315	tags=31%, list=17%, signal=26%	7422/4804/84552/2263/5159/3690/3674/2357/7057/3688/80310/2775/8503/2149/5600/1946/25780/60/1435/4301/3643/23566/5216/2889/4893/10411/7408/5594/2773/71/387/6714/5579/5879/5606/56288/5908/3845/805/3683/5880/2771/5899
hsa01040	Biosynthesis of unsaturated fatty acids	22	0.602448224197274	1.65261562551764	0.0129592612383083	0.0431065952768992	0.0284313986170088	2910	tags=50%, list=21%, signal=39%	11332/6319/79966/51495/6342/79071/60481/51144/64834/3992/10965
hsa05017	Spinocerebellar ataxia	113	0.400669101621321	1.47901937243924	0.0132698193297878	0.0436798219605515	0.028809476176513	2943	tags=37%, list=22%, signal=29%	6261/8503/7222/6310/143471/10105/7416/5690/3748/10213/5685/5691/5707/5684/55062/5714/5686/54205/7186/5694/5701/7494/5579/29982/5704/60673/5715/11047/5695/5702/5700/5687/5708/7979/4217/5713/292/7419/5710/4976/488/5719
hsa05168	Herpes simplex virus 1 infection	438	-0.263383534725238	-1.26405230301606	0.01464359163132	0.0477048964484241	0.0314642554856361	3008	tags=32%, list=22%, signal=26%	25799/65243/3112/55762/57209/64170/90233/8890/126017/121274/347344/5293/55659/90338/388558/7553/6850/57335/84775/7562/7767/7728/7554/169841/284323/100289635/84449/84914/7637/147929/84527/7248/6428/730051/162962/100131017/57711/353088/65251/6432/146540/57677/79891/81931/256051/148156/7188/79862/440515/10520/6431/84911/55422/79744/30832/284306/90987/148206/148254/163131/79724/126068/374900/57232/284307/162972/90576/90075/5452/339318/51385/7643/340385/80095/162655/388559/10172/5199/162966/26974/126070/148103/51276/7700/4792/169270/117608/728927/84765/255403/92283/51710/100131827/7691/91120/101060200/162993/339327/7556/388566/90592/390927/342909/162967/115196/7561/79230/7567/342908/147694/7757/345462/284390/10224/84436/55900/7766/126231/147837/163255/342926/55769/84874/91975/84671/79973/57573/90594/147660/63934/162963/7712/79788/163059/140612/7694/389114/152687/442319/55786/346171
